text,label
"true to its animatronic roots : . . . as stiff , ponderous and charmless as a mechanical apparatus . . . 'the country bears' should never have been brought out of hibernation . ",0
"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ",1
"'the war of the roses , ' trailer-trash style . entertaining but like shooting fish in a barrel . ",0
all the well-meaningness in the world can't erase the fact that the believer feels like a 12-step program for the jewish nazi . ,0
"terminally bland , painfully slow and needlessly confusing . . . the movie , shot on digital videotape rather than film , is frequently indecipherable . ",0
"a wild , endearing , masterful documentary . ",1
"rich in shadowy metaphor and as sharp as a samurai sword , jiang wen's devils on the doorstep is a wartime farce in the alternately comic and gut-wrenching style of joseph heller or kurt vonnegut . ",1
"the aaa of action , xxx is a blast of adrenalin , rated eee for excitement . and vin diesel is the man . ",1
"shanghai ghetto , much stranger than any fiction , brings this unknown slice of history affectingly to life . ",1
"twist open the ouzo ! it's time to let your hair down  greek style . a vibrant whirlwind of love , family and all that goes with it , my big fat greek wedding is a non-stop funny feast of warmth , colour and cringe . ",1
"an ugly , pointless , stupid movie . ",0
it won't bust your gut -- and it's not intended to -- it's merely a blandly cinematic surgical examination of what makes a joke a joke . ,1
"every joke is repeated at least four times . every joke is repeated at least four times . every joke is repeated at least--annoying , isn't it ? ",0
"this bond film goes off the beaten path , not necessarily for the better . ",0
"an unencouraging threefold expansion on the former mtv series , accompanying the stunt-hungry dimwits in a random series of collected gags , pranks , pratfalls , dares , injuries , etc . ",0
manages to show life in all of its banality when the intention is quite the opposite . ,0
"the acting , costumes , music , cinematography and sound are all astounding given the production's austere locales . ",1
"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure . ",0
"an unbelievably stupid film , though occasionally fun enough to make you forget its absurdity . ",0
"a chance to see three splendid actors turn a larky chase movie into an emotionally satisfying exploration of the very human need to be somebody , and to belong to somebody . ",1
"it's tommy's job to clean the peep booths surrounding her , and after viewing this one , you'll feel like mopping up , too . ",0
an unintentionally surreal kid's picture . . . in which actors in bad bear suits enact a sort of inter-species parody of a vh1 behind the music episode . ,0
the script by vincent r . nebrida . . . tries to cram too many ingredients into one small pot . ,0
"as directed by dani kouyate of burkina faso , sia lacks visual flair . but kouyate elicits strong performances from his cast , and he delivers a powerful commentary on how governments lie , no matter who runs them . ",1
the film oozes craft . ,1
nothing more than a run-of-the-mill action flick . ,0
"it is that rare combination of bad writing , bad direction and bad acting -- the trifecta of badness . ",0
[a] crushing disappointment . ,0
a funny and touching film that is gorgeously acted by a british cast to rival gosford park's . ,1
"serry does a fine job of capturing the climate of the times and , perhaps unwittingly , relating it to what is happening in america in 2002 . but hard-to-believe plot twists force the movie off track in its final half hour . ",0
"the crime matters less than the characters , although the filmmakers supply enough complications , close calls and double-crosses to satisfy us . ",1
beautifully produced . ,1
falls short in explaining the music and its roots . ,0
"the script is high on squaddie banter , low on shocks . ",0
the best movie in many a moon about the passions that sometimes fuel our best achievements and other times leave us stranded with nothing more than our lesser appetites . ,1
 . . . pray doesn't have a passion for the material . he nonetheless appreciates the art and reveals a music scene that transcends culture and race . ,1
a wonderfully speculative character study that made up for its rather slow beginning by drawing me into the picture . ,1
a delicious and delicately funny look at the residents of a copenhagen neighborhood coping with the befuddling complications life tosses at them . ,1
"my reaction in a word : disappointment . his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0
judith and zaza's extended bedroom sequence . . . is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . ,1
time of favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation . ,0
terrible . ,0
"a "" black austin powers ? "" i prefer to think of it as "" pootie tang with a budget . "" sa da tay ! ",1
"with the film's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved . ",1
its characters are thinner than cardboard -- or even comic-book paper . ,0
roman polanski directs the pianist like a surgeon mends a broken heart ; very meticulously but without any passion . ,0
"barry convinces us he's a dangerous , secretly unhinged guy who could easily have killed a president because it made him feel powerful . ",1
kaufman and jonze take huge risks to ponder the whole notion of passion -- our desire as human beings for passion in our lives and the emptiness one feels when it is missing . ,1
"a combination of standard , stiff tv-style animation and snazzy-looking digital effects that do little to disguise the fact that the characters barely move . ",0
"'compleja e intelectualmente retadora , el ladrón de orquídeas es uno de esos filmes que vale la pena ver precisamente por su originalidad . '",1
"sandra nettelbeck beautifully orchestrates the transformation of the chilly , neurotic , and self-absorbed martha as her heart begins to open . ",1
this follow-up seems so similar to the 1953 disney classic that it makes one long for a geriatric peter . ,0
10 minutes into the film you'll be white-knuckled and unable to look away . ,1
"for anyone who remembers the '60s or is interested in one man's response to stroke , ram dass : fierce grace is worth seeking out . ",1
a deviant topical comedy which is funny from start to finish . ,1
the pleasure of read my lips is like seeing a series of perfect black pearls clicking together to form a string . we're drawn in by the dark luster . ,1
"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years . ",1
"davis' candid , archly funny and deeply authentic take on intimate relationships comes to fruition in her sophomore effort . ",1
" a buoyant romantic comedy about friendship , love , and the truth that we're all in this together . ",1
"sometimes it feels as if it might have been made in the '70s or '80s , and starred chevy chase and goldie hawn . ",0
"a movie that's just plain awful but still manages to entertain on a guilty-pleasure , so-bad-it's-funny level . ",1
a spooky yarn of demonic doings on the high seas that works better the less the brain is engaged . ,0
"it may not be a huge cut of above the rest , but i enjoyed barbershop . it's a funny little movie with clever dialogue and likeable characters . ",1
it's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ,0
"a little less extreme than in the past , with longer exposition sequences between them , and with fewer gags to break the tedium . ",0
a film that's flawed and brilliant in equal measure . ,1
"blade ii has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation . ",0
i kept wishing i was watching a documentary about the wartime navajos and what they accomplished instead of all this specious hollywood hoo-ha . ,0
majidi gets uniformly engaging performances from his largely amateur cast . ,1
"some elements of it really blow the big one , but other parts are decent . ",0
"though tom shadyac's film kicks off spookily enough , around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance . ",0
"hampered -- no , paralyzed -- by a self-indulgent script . . . that aims for poetry and ends up sounding like satire . ",0
"cuba gooding jr . valiantly mugs his way through snow dogs , but even his boisterous energy fails to spark this leaden comedy . ",0
the film's most improbable feat ? it didn't go straight to video . ,0
"a broad , melodramatic estrogen opera that's pretty toxic in its own right . ",0
"i wish i could say "" thank god it's friday "" , but the truth of the matter is i was glad when it was over . ",0
"terry is a sort of geriatric dirty harry , which will please eastwood's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man . ",1
"they presume their audience won't sit still for a sociology lesson , however entertainingly presented , so they trot out the conventional science-fiction elements of bug-eyed monsters and futuristic women in skimpy clothes . ",0
"huppert gives erika a persona that is so intriguing that you find yourself staring hypnotically at her , trying to understand her and wondering if she'll crack . ",1
"a charming , banter-filled comedy . . . one of those airy cinematic bon bons whose aims -- and by extension , accomplishments -- seem deceptively slight on the surface . ",1
"it's not the worst comedy of the year , but it certainly won't win any honors . ",0
" "" the mothman prophecies "" is a difficult film to shake from your conscience when night falls . ",1
"the bland outweighs the nifty , and cletis tout never becomes the clever crime comedy it thinks it is . ",0
"an incredibly low-rent danish film , it brings a group of people together in a sweet and charming way , if a little convenient",1
the superior plotline isn't quite enough to drag along the dead ( water ) weight of the other . ,0
"for decades we've marveled at disney's rendering of water , snow , flames and shadows in a hand-drawn animated world . prepare to marvel again . ",1
"you'll be left with the sensation of having just witnessed a great performance and , perhaps , give in to the urge to get on your feet and shake it . ",1
"mr . wollter and ms . seldhal give strong and convincing performances , but neither reaches into the deepest recesses of the character to unearth the quaking essence of passion , grief and fear . ",0
"what lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america . . . sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight",1
"even the finest chef can't make a hotdog into anything more than a hotdog , and robert de niro can't make this movie anything more than a trashy cop buddy comedy . ",0
what better message than 'love thyself' could young women of any size receive ? ,1
a movie so bad that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls . ,0
there's a whole heap of nothing at the core of this slight coming-of-age/coming-out tale . ,0
"at nearly three hours , the whole of safe conduct is less than the sum of its parts . ",1
kapur's contradictory feelings about his material result in a movie that works against itself . ,0
"though it draws several decent laughs , it's low-cal woody at best . ",0
"perry's good and his is an interesting character , but "" serving sara "" hasn't much more to serve than silly fluff . nor is it a romantic comedy . ",0
eight legged freaks ? no big hairy deal . ,0
"watching these two actors play against each other so intensely , but with restraint , is a treat . ",1
"depicts the sorriest and most sordid of human behavior on the screen , then laughs at how clever it's being . ",0
brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness . ,1
earnest falls short of its ideal predecessor largely due to parker's ill-advised meddling with the timeless source material . ,0
"with a romantic comedy plotline straight from the ages , this cinderella story doesn't have a single surprise up its sleeve . but it does somehow manage to get you under its spell . ",1
"a deliciously mordant , bitter black comedy . ",1
"a thoughtful and surprisingly affecting portrait of a screwed-up man who dared to mess with some powerful people , seen through the eyes of the idealistic kid who chooses to champion his ultimately losing cause . ",1
 . . . del toro maintains a dark mood that makes the film seem like something to endure instead of enjoy . ,0
"the film is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama . ",0
"though the violence is far less sadistic than usual , the film is typical miike : fast , furious and full of off-the-cuff imaginative flourishes . ",1
"an awful lot like one of [spears'] music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it . ",0
"the château would have been benefited from a sharper , cleaner script before it went in front of the camera . not to mention a sharper , cleaner camera lens . ",0
"highlights are the terrific performances by christopher plummer , as the prime villain , and nathan lane as vincent crummles , the eccentric theater company manager . ",1
"'it's better to go in knowing full well what's going to happen , but willing to let the earnestness of its execution and skill of its cast take you down a familiar road with a few twists . cynics need not apply . '",1
a model of what films like this should be like . ,1
"the climactic events are so well realized that you may forget all about the original conflict , just like the movie does",1
"director jay russell stomps in hobnail boots over natalie babbitt's gentle , endearing 1975 children's novel . ",0
don't be fooled by the impressive cast list - eye see you is pure junk . ,0
"foster and whitaker are especially fine . she is a lioness , protecting her cub , and he a reluctant villain , incapable of controlling his crew . ",1
[a] stuporously solemn film . ,0
easily the most thoughtful fictional examination of the root causes of anti-semitism ever seen on screen . ,1
the lively appeal of the last kiss lies in the ease with which it integrates thoughtfulness and pasta-fagioli comedy . ,1
in terms of execution this movie is careless and unfocused . ,0
" "" analyze that "" is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original . ",0
a modestly surprising movie . ,1
"opens as promising as any war/adventure film you'll ever see and dissolves into a routine courtroom drama , better suited for a movie titled "" glory : a soldier's story . "" ",0
"one of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes of tenderness , loss , discontent , and yearning . ",1
"if the full monty was a freshman fluke , lucky break is [cattaneo] sophomore slump . ",0
"as the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing . ",1
tackles the difficult subject of grief and loss with such life-embracing spirit that the theme doesn't drag an audience down . ,1
"there's something with potential here , but the movie decides , like lavinia , to go the conservative route . ",0
"it's the kind of movie that , aside from robert altman , spike lee , the coen brothers and a few others , our moviemakers don't make often enough . ",1
highly recommended as an engrossing story about a horrifying historical event and the elements which contributed to it . ,1
"it's hard to imagine anybody ever being "" in the mood "" to view a movie as harrowing and painful as the grey zone , but it's equally hard to imagine anybody being able to tear their eyes away from the screen once it's started . ",1
"a moving , if uneven , success . ",1
tsai may be ploughing the same furrow once too often . ,0
"as teen movies go , "" orange county "" is a refreshing change",1
"a shoddy male hip hop fantasy filled with guns , expensive cars , lots of naked women and rocawear clothing . ",0
"a grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story . ",1
"it's a very sincere work , but it would be better as a diary or documentary . ",0
"the film is an earnest try at beachcombing verismo , but it would be even more indistinct than it is were it not for the striking , quietly vulnerable personality of ms . ambrose . ",1
"the filmmaker ascends , literally , to the olympus of the art world , but he would have done well to end this flawed , dazzling series with the raising of something other than his own cremaster . ",0
what a great way to spend 4 units of your day . ,1
"the movie addresses a hungry need for pg-rated , nonthreatening family movies , but it doesn't go too much further . ",1
serving sara doesn't serve up a whole lot of laughs . ,0
as saccharine as it is disposable . ,0
"it was filled with shootings , beatings , and more cussing than you could shake a stick at . ",1
a thinly veiled look at different aspects of chinese life clashing with each other . ,1
"highly irritating at first , mr . koury's passive technique eventually begins to yield some interesting results . ",1
a predictable and stereotypical little b-movie . ,0
"extreme oops - oops , ops , no matter how you spell it , it's still a mistake to go see it . ",0
"leigh's daring here is that without once denying the hardscrabble lives of people on the economic fringes of margaret thatcher's ruinous legacy , he insists on the importance of those moments when people can connect and express their love for each other . ",1
"why come up with something even quasi-original , when you can pillage from shirley jackson , richard matheson . . . and puke up something like rose red ? ",0
"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ",0
"the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . ",0
"kung pow is oedekerk's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that . ",0
"all in all , it's a pretty good execution of a story that's a lot richer than the ones hollywood action screenwriters usually come up with on their own . ",1
"it's like a "" big chill "" reunion of the baader-meinhof gang , only these guys are more harmless pranksters than political activists . ",1
it's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison . ,1
'wouldn't it be nice if all guys got a taste of what it's like on the other side of the bra ? ',0
"though this rude and crude film does deliver a few gut-busting laughs , its digs at modern society are all things we've seen before . ",0
starts out ballsy and stylish but fails to keep it up and settles into clichés . ,0
labute masterfully balances both traditional or modern stories together in a manner that one never overwhelms the other . something for everyone . ,1
"it's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ",0
"this is a fragmented film , once a good idea that was followed by the bad idea to turn it into a movie . ",0
"handled correctly , wilde's play is a masterpiece of elegant wit and artifice . here , alas , it collapses like an overcooked soufflé . ",0
it's stylishly directed with verve . . . ,1
a meatballs for the bare-midriff generation . ,0
a sophomoric exploration of 'life problems' most people solved long ago -- or at least got tired of hearing people kvetch about . ,0
a hysterical yet humorless disquisition on the thin line between sucking face and literally sucking face . ,0
"like a medium-grade network sitcom--mostly inoffensive , fitfully amusing , but ultimately so weightless that a decent draft in the auditorium might blow it off the screen . ",0
 . . . surprisingly inert for a movie in which the main character travels back and forth between epochs . ,0
"in between the icy stunts , the actors spout hilarious dialogue about following your dream and 'just letting the mountain tell you what to do . '",0
"the sequel is everything the original was not : contrived , overblown and tie-in ready . ",0
"the beautiful , unusual music is this film's chief draw , but its dreaminess may lull you to sleep . ",0
"other than a mildly engaging central romance , hospital is sickly entertainment at best and mind-destroying cinematic pollution at worst . ",0
"the problem with this film is that it's forced to make its characters idiots in order to advance the plot . had anyone here done anything remotely intelligent , we all could have stopped watching long ago . ",0
"trouble every day is a success in some sense , but it's hard to like a film so cold and dead . ",0
i don't think this movie loves women at all . ,0
"meticulously mounted , exasperatingly well-behaved film , which ticks off kahlo's lifetime milestones with the dutiful precision of a tax accountant . ",0
a wretched movie that reduces the second world war to one man's quest to find an old flame . ,0
"there may have been a good film in "" trouble every day , "" but it is not what is on the screen . ",0
doesn't amount to much of anything . ,0
showtime's starry cast could be both an asset and a detriment . those who trek to the 'plex predisposed to like it probably will enjoy themselves . but ticket-buyers with great expectations will wind up as glum as mr . de niro . ,0
the film apparently takes place in a fantasy world where people in hotel hallways recite poetry in voice-over instead of speaking to each other . ,0
"for a good chunk of its running time , trapped is an effective and claustrophobic thriller . ",1
"there are plenty of scenes in frida that do work , but rarely do they involve the title character herself . ",0
a film that loses sight of its own story . ,0
it just didn't mean much to me and played too skewed to ever get a hold on ( or be entertained by ) . ,0
the kids often appear to be reading the lines and are incapable of conveying any emotion . ,0
"the film is a masterpiece of nuance and characterization , marred only by an inexplicable , utterly distracting blunder at the very end . ",1
" . . . flat-out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and a wide supply of effective sight gags . ",1
"not all of the stories work and the ones that do are thin and scattered , but the film works well enough to make it worth watching . ",1
"a horror movie with seriously dumb characters , which somewhat dilutes the pleasure of watching them stalked by creepy-crawly bug things that live only in the darkness . ",0
proves mainly that south korean filmmakers can make undemanding action movies with all the alacrity of their hollywood counterparts . ,1
"the animation merely serves up a predictable , maudlin story that swipes heavily from bambi and the lion king , yet lacks the emotional resonance of either of those movies . ",0
"a difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear . ",1
"if you liked the 1982 film then , you'll still like it now . ",0
ahhhh . . . revenge is sweet ! ,1
a gem of a movie . ,1
lee jeong-hyang tells it so lovingly and films it so beautifully that i couldn't help being captivated by it . ,1
"in its dry and forceful way , it delivers the same message as jiri menzel's closely watched trains and danis tanovic's no man's land . ",1
a very funny look at how another culture handles the process of courting and marriage . ,1
"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture , the l . a . beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . ",1
"as tweedy talks about canning his stockbroker and repairing his pool , you yearn for a few airborne tv sets or nude groupies on the nod to liven things up . ",0
"simultaneously heart-breaking and very funny , the last kiss is really all about performances . ",1
it's not just the vampires that are damned in queen of the damned -- the viewers will feel they suffer the same fate . ,0
daughter from danang sticks with its subjects a little longer and tells a deeper story,1
"johnson has , in his first film , set himself a task he is not nearly up to . ",0
"the stripped-down approach does give the film a certain timeless quality , but the measured pace and lack of dramatic inflection can also seem tedious . ",0
"adults , other than the parents . . . will be hard pressed to succumb to the call of the wild . ",0
the film's implicit premise is that the faith of the tonga people is in every way inferior to that of john . ,0
you expect more from director michael apted ( enigma ) and screenwriter nicholas kazan ( reversal of fortune ) than this cliche pileup . ,0
what begins as a film in the tradition of the graduate quickly switches into something more recyclable than significant . ,1
rifkin's references are . . . impeccable throughout . ,1
"for the future , one hopes mr . plympton will find room for one more member of his little band , a professional screenwriter . ",0
"no amount of arty theorizing -- the special effects are 'german-expressionist , ' according to the press notes -- can render it anything but laughable . ",0
stirs potentially enticing ingredients into an uneasy blend of ghost and close encounters of the third kind . ,0
"the movie's seams may show . . . but pellington gives "" mothman "" an irresistibly uncanny ambience that goes a long way toward keeping the picture compelling . ",1
"a mostly believable , refreshingly low-key and quietly inspirational little sports drama . ",1
"supposedly based upon real , or at least soberly reported incidents , the film ends with a large human tragedy . alas , getting there is not even half the interest . ",0
speaks eloquently about the symbiotic relationship between art and life . ,1
the film proves unrelentingly grim -- and equally engrossing . ,1
"so what is the point ? lovingly choreographed bloodshed taking place in a pristine movie neverland , basically . ",0
"adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . but what are adults doing in the theater at all ? ",0
wildly incompetent but brilliantly named half past dead -- or for seagal pessimists : totally past his prime . ,0
"this is a film well worth seeing , talking and singing heads and all . ",1
"a compelling , gut-clutching piece of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day . ",1
"highlighted by a gritty style and an excellent cast , it's better than one might expect when you look at the list of movies starring ice-t in a major role . ",1
"the noble tradition of men in drag hits an all-time low in sorority boys , whose makers apparently believe that women's clothing can cover up any deficiency in acting , writing or direction . ",0
"although occasionally static to the point of resembling a stage play , the film delivers a solid mixture of sweetness and laughs . ",1
"the spaniel-eyed jean reno infuses hubert with a mixture of deadpan cool , wry humor and just the measure of tenderness required to give this comic slugfest some heart . ",1
the scriptwriters are no less a menace to society than the film's characters . ,0
kiarostami has crafted a deceptively casual ode to children and managed to convey a tiny sense of hope . ,1
diane lane shines in unfaithful . almost everything else is wan . ,0
"the movie is so resolutely cobbled together out of older movies that it even uses a totally unnecessary prologue , just because it seems obligatory . ",0
sparse but oddly compelling . ,1
it has become apparent that the franchise's best years are long past . ,0
"contains a few big laughs but many more that graze the funny bone or miss it altogether , in part because the consciously dumbed-down approach wears thin . ",0
"none of this has the suavity or classical familiarity of bond , but much of it is good for a laugh . the problem with "" xxx "" is that its own action isn't very effective . ",0
"drama of temptation , salvation and good intentions is a thoughtful examination of faith , love and power . ",1
"i never thought i'd say this , but i'd much rather watch teens poking their genitals into fruit pies ! ",0
"it will not appeal to the impatient , but those who like long books and movies will admire the way it accumulates power and depth . ",1
"it remains to be seen whether statham can move beyond the crime-land action genre , but then again , who says he has to ? ",1
"though uniformly well acted , especially by young ballesta and galan ( a first-time actor ) , writer/director achero manas's film is schematic and obvious . ",0
"the direction , by george hickenlooper , has no snap to it , no wiseacre crackle or hard-bitten cynicism . ",0
"dong shows how intolerance has the power to deform families , then tear them apart . ",1
that such a horrible movie could have sprung from such a great one is one of the year's worst cinematic tragedies . ,0
"without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers . ",0
what the director can&#8217 ; t do is make either of val kilmer&#8217 ; s two personas interesting or worth caring about . ,0
did the film inform and educate me ? yes . did it move me to care about what happened in 1915 armenia ? no . and that is where ararat went astray . ,0
"an unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture . ",1
"perhaps not since nelson eddy crooned his indian love call to jeanette macdonald has there been a movie so unabashedly canadian , not afraid to risk american scorn or disinterest . ",1
"light , silly , photographed with colour and depth , and rather a good time . ",1
"the film does a solid job of slowly , steadily building up to the climactic burst of violence . ",1
"offers much to enjoy . . . and a lot to mull over in terms of love , loyalty and the nature of staying friends . ",1
" with one exception , every blighter in this particular south london housing project digs into dysfunction like it's a big , comforting jar of marmite , to be slathered on crackers and served as a feast of bleakness . ",1
the comedy makes social commentary more palatable . ,1
"red dragon is less baroque and showy than hannibal , and less emotionally affecting than silence . but , like silence , it's a movie that gets under your skin . ",1
"what's at stake in this film is nothing more than an obsolete , if irritating , notion of class . ",0
"i've seen some bad singer-turned actors , but lil bow wow takes the cake . ",0
"an often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century . ",1
real women have curves wears its empowerment on its sleeve but even its worst harangues are easy to swallow thanks to remarkable performances by ferrera and ontiveros . ,1
"unless there are zoning ordinances to protect your community from the dullest science fiction , impostor is opening today at a theater near you . ",0
watching beanie and his gang put together his slasher video from spare parts and borrowed materials is as much fun as it must have been for them to make it . ,1
'dragonfly' is a movie about a bus wreck that turns into a film wreck . ,0
"notwithstanding my problem with the movie's final half hour , i'm going to recommend secretary , based on the wonderful acting clinic put on by spader and gyllenhaal , and also the unique way shainberg goes about telling what at heart is a sweet little girl-",1
"the movie barely makes sense , with its unbelievable naïveté and arbitrary flashbacks . ",0
quietly engaging . ,1
"i found the ring moderately absorbing , largely for its elegantly colorful look and sound . ",1
"a preposterous , prurient whodunit . ",0
should have been worth cheering as a breakthrough but is devoid of wit and humor . ,0
it's been made with an innocent yet fervid conviction that our hollywood has all but lost . ,1
"a thoroughly engaging , surprisingly touching british comedy . ",1
a very stylish but ultimately extremely silly tale . . . a slick piece of nonsense but nothing more . ,0
the movie generates plot points with a degree of randomness usually achieved only by lottery drawing . ,0
"one senses in world traveler and in his earlier film that freundlich bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact . ",0
suffers from unlikable characters and a self-conscious sense of its own quirky hipness . ,0
its appeal will probably limited to lds church members and undemanding armchair tourists . ,0
a clichéd and shallow cautionary tale about the hard-partying lives of gay men . ,0
"flashy , pretentious and as impenetrable as morvern's thick , working-class scottish accent . ",0
a virtual roller-coaster ride of glamour and sleaze . ,1
i have a new favorite musical -- and i'm not even a fan of the genre,1
"together , tok and o orchestrate a buoyant , darkly funny dance of death . in the process , they demonstrate that there's still a lot of life in hong kong cinema . ",1
"daughter from danang reveals that efforts toward closure only open new wounds . it doesn't flinch from its unsettling prognosis , namely , that the legacy of war is a kind of perpetual pain . ",1
"when the casting call for this movie went out , it must have read 'seeking anyone with acting ambition but no sense of pride or shame . '",0
"if the first men in black was money , the second is small change . but it still jingles in the pocket . it's fun lite . ",1
this flick is about as cool and crowd-pleasing as a documentary can get . ,1
"for all the charm of kevin kline and a story that puts old-fashioned values under the microscope , there's something creepy about this movie . ",0
"a gushy episode of "" m * a * s * h "" only this time from an asian perspective . ",0
"if oscar had a category called best bad film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor . ",0
"maelstrom is strange and compelling , engrossing and different , a moral tale with a twisted sense of humor . ",1
"audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching , but otherwise the production is suitably elegant . ",1
[allen] manages to breathe life into this somewhat tired premise . ,1
"the movie is full of fine performances , led by josef bierbichler as brecht and monica bleibtreu as helene weigel , his wife . ",1
"long before it's over , you'll be thinking of 51 ways to leave this loser . ",0
the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that's all too rare in hollywood's hastier productions . ,1
"although olivier assayas' elegantly appointed period drama seems , at times , padded with incident in the way of a too-conscientious adaptation . . . its three-hour running time plays closer to two . ",1
"an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more . ",0
"with "" ichi the killer "" , takashi miike , japan's wildest filmmaker gives us a crime fighter carrying more emotional baggage than batman . . . ",1
a stylish cast and some clever scripting solutions help chicago make the transition from stage to screen with considerable appeal intact . ,1
characters wander into predictably treacherous situations even though they should know better . ,0
"the question hanging over the time machine is not , as the main character suggests , 'what if ? ' but rather , 'how can you charge money for this ? '",0
"as crimes go , writer-director michael kalesniko's how to kill your neighbor's dog is slight but unendurable . ",0
what [frei] gives us . . . is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows . ,0
"no number of fantastic sets , extras , costumes and spectacular locales can disguise the emptiness at the center of the story . ",0
"succumbs to the same kind of maudlin , sentimental mysticism that mars the touched by an angel school of non-god spiritual-uplift movies . ",0
"say this for the soundtrack , it drowns out the lousy dialogue . ",0
"i'm sure mainstream audiences will be baffled , but , for those with at least a minimal appreciation of woolf and clarissa dalloway , the hours represents two of those well spent . ",1
a loquacious and dreary piece of business . ,0
"not only a reminder of how they used to make movies , but also how they sometimes still can be made . ",1
not a bad journey at all . ,1
"the hook is the drama within the drama , as an unsolved murder and an unresolved moral conflict jockey for the spotlight . ",1
the lousy lead performances . . . keep the movie from ever reaching the comic heights it obviously desired . ,0
" . . . a solid , well-formed satire . ",1
at once half-baked and overheated . ,0
"the pinochet case is a searing album of remembrance from those who , having survived , suffered most . ",1
best described as i know what you did last winter . ,0
psychologically savvy . ,1
nicks and steinberg match their own creations for pure venality -- that's giving it the old college try . ,0
"though it is by no means his best work , laissez-passer is a distinguished and distinctive effort by a bona-fide master , a fascinating film replete with rewards to be had by all willing to make the effort to reap them . ",1
bears is even worse than i imagined a movie ever could be . ,0
"[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful . ",1
exposing the ways we fool ourselves is one hour photo's real strength . ,1
"for all the time we spend with these people , we never really get inside of them . ",0
it's like going to a house party and watching the host defend himself against a frothing ex-girlfriend . you don't want to call the cops . you want to call domino's . ,1
"hatfield and hicks make the oddest of couples , and in this sense the movie becomes a study of the gambles of the publishing world , offering a case study that exists apart from all the movie's political ramifications . ",1
happily stays close to the ground in a spare and simple manner and doesn't pummel us with phony imagery or music . ,1
"lan yu is at times too restrained , yet there are moments it captures the erotics of intimacy in a way that makes most american love stories look downright unfree . ",1
deliciously slow . ,1
no amount of nostalgia for carvey's glory days can disguise the fact that the new film is a lame kiddie flick and that carvey's considerable talents are wasted in it . ,0
"birthday girl is an amusing joy ride , with some surprisingly violent moments . ",1
holm . . . embodies the character with an effortlessly regal charisma . ,1
'christian bale's quinn [is] a leather clad grunge-pirate with a hairdo like gandalf in a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent . ',0
