tweet,label
@aspillane @DCBadger @Delta @united @AmericanAir Team USAirways / American for life. They're the best of a bad bunch.,1
@OMGMookPlease @AmericanAir thankfully I decided on a longer  connection.  Made my DC connection.,1
"High winds in NYC have already cancelled one of my flights. @DeltaAssist, what's the likelihood of DL7308 departing tonight? #delta #delays",0
@united fuck you,0
"MT @bradkorell: @SouthwestAir U think there might be a problem when 75 percent of your tweets include the word ""sorry""? Bad decision today.",1
Ã¢â‚¬Å“@ColleenB123: I have the worst luck with airlines. @AmericanAir lost my luggage. Someone Help! Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­Ã¢â‚¬Â @imALLLYouneed,0
@SouthwestAir got friends on SW 39 from HOU to MSY. Has it taken off yet or still on Tarmac?,1
I will NEVER fly @AmericanAir EVER AGAIN!!!!! THEY ARE THE ABSOLUTE WORST!!!!!! CC: @Delta @VirginAtlantic @SouthwestAir,0
Porche Cayenne won't help me catch my connection in Minneapolis tonight. Maitenance &amp; a missed flight @DeltaAssist,0
"@AmericanAir 2/2 Because of the lack of timely departures, we switched our 200+ staff to @SouthwestAir to carry out our campaign efficiently",1
@JetBlue Same right back at you! Thanks for making Blue look like the best color in the rainbow. Have a great 2015. Miss y'all.,1
@SouthwestAir I booked a flight wth you guys and i want to cancel it for another city and date but I forgot the confirmation and never got,1
@SouthwestAir a little respect for the intelligence of your customers?!  Don't do the 30 minute delay update. We can handle the truth.,0
"@AmericanAir what's up with flight paperwork issues?  Let's talk, maybe I can help @Pudrowdsm",1
@JetBlue any reported issues with the app? It keeps crashing when I try to get my boarding pass.,0
@united Delayed. Missed connection. Lines! No one working! No hotel voucher?! #poorcustomerservice #UA1088 http://t.co/fgQS1EDaz6,0
The dancing @SouthwestAir girl commercial is almost as annoying as the Rob Lowe commercials...Almost.,1
@Justin_Neuman @VirginAmerica The smell McD's french fries ARE pretty unmistakable.,0
@JetBlue what happens when you miss your flight?,1
ok - we're back to the gate ... an engine issue ... better here I guess -;) cc: @united,1
"@VirginAmerica been trying to book travel for 2 hours!! Every card between my partner and I declined, its you not us! Ben on hold 1 hr.",0
"Props to Zach on @SouthwestAir flight 4923 who brought the crew a box of chocolates Ã°Å¸â€˜â€¹.While my day has been long, theirs has been longer.",1
Customer service. Responsiveness. Accountability. Words and phrases @united has never heard of. #AmericasWorstAirline,0
"If @AlaskaAir gets absorbed by #Delta, I may never fly again. If you live in Seattle, fly Alaska! #SaveAlaskaAirlines http://t.co/OEFFGYx0vw",1
"@JeniTheGreat @united ugh, I'm sorry for your travel troubles. #FriendlySkies",1
@AmericanAir Called and was told 2hr wait,0
@united waiting on your plane at yyc airport for an hour with no updates to your customers. Never flying united again,0
@JetBlue I'm not a happy camper right now.,0
@SouthwestAir I was disappointed to find that the peanuts and Ritz crackers had wheat in the ingredients. Whats a celiac to do? #GF,1
@AmericanAir Why wasn't flight 356 out of DFW cancelled? We hit 2 storms.Worst flight EVER! Poor judgment! NEVER flying AA again! #travel,0
@JohnCFSS @JetBlue we had a fantastic trip with them 3 weeks ago from Orlando it was the best flight I've ever had in-spite of the the delay,1
An hour+ delay for flight first thing in the morning... @SouthwestAir,0
@AlaskaAir turned an overnight delay and exhausting trip into a positive customer service experience. Thank you!,1
Way to go @AmericanAir. 3rd flight of 2015 and every single one was 3+ hours late @coopergreen #fail #newamericanshouldpullitogther #bad,0
"Yes, @VirginAmerica I'm no longer a Virgin virgin. Staff made even the redeye fun, especially Paul. Looking forward to return flight 6/1.",1
This in flight wifi SUCKS. I can't believe I paid $33.95 for it. @AmericanAir your service BLOWS. Changing my return flight on Monday ugh.,0
"Okay, @SouthwestAir. @united missed the @JohnWayneAir curfew last week. Can you show them what an on-time arrival looks like?",1
".@DrNurseDan Never a doubt. 20-yr customer, @southwestair stockholder since the previous millennium. Bet they tweet at you, to boot!",1
@JetBlue bad is beautiful.,1
"@USAirways Two delayed flights bc ""maintenance"". Missed connection. Now stuck in PHX for 5 hrs. Regretting that @AmericanAir  credit card.",0
Waiting for a reply from @united about this job I put in for is so unnerving Ã°Å¸ËœÂ© #anxious Ã°Å¸ËœÂ°,1
@united 15 hour flight to China and no wifi or video. They just thanked me for my patience. I am not patient.,0
@AlaskaAir I got an email from you but I have never signed up for an account with you..,1
Best smell on the Vegas to Portland @AlaskaAir flight tonight. RIP Steven Smith. @Tazo #pdxtea http://t.co/i6EX77UWAr,1
"@AmericanAir serious issues with miscommunications on trip to DC from Tulsa, there will be a customer service contact! #hadtoleaveamanbehind",0
SATC marathon on my @VirginAmerica flight to New York. I haven't even gotten there yet and I already don't want to leave.,1
Hey @SouthwestAir I'm not able to scroll down in your new app to purchase flight. Is this a problem or is it just me?,0
@AlaskaAir are you going to run extra flights to #Phoenix for the #SuperBowl?  Leave in the AM and come back in the PM after the game?,1
Tough issues ahead for @AmericanAir -@USAirways merger http://t.co/AT0goOTGoS #travel #air #merger #transportation,1
@AlaskaAir missed out on using the sign up mileage plan credit but you're still offering it to new sign ups. Can you help?,0
@AmericanAir flight #1213 #sfo to #dfw was 2.5 hours late leaving and we've been waiting 20 min for the door to open!!!! Surprised we came?,0
@united how the hell can U cancel my ticket? When I do a mistake and want to cancel u charge me a fee!!! No apologies???!!It's unacceptable,0
@SouthwestAir that would be much appreciated!Lots of ppl have complained about it. Sad when 2-200lb men &amp; myself can't fit in a row properly,1
"@Delta @DeltaAssist shoutout to Donovan Stanton, who mailed me my leatherman after I arrived too late to check a bag. Delta is number 1!",0
Ã¢â‚¬Å“@JustinNFJK: Guys I would totally fight @AmericanAir but it would hurt to punch a plane. Ã°Å¸â€˜Å Ã°Å¸ÂÂ¼Ã°Å¸Ëœâ€“Ã¢â‚¬ÂFUNNIEST SHIT,0
@Woodythedrum @AmericanAir what?! Oh god that's terrible. I am so sorry for you guys.,1
"Kudos to Andrea, Wendy &amp; Mike for running a tight @JetBlue ship at PBI-LGA #1262 gate tonite. NY'ers living up to our obnoxious rep. Ugh.",1
.@united is killing me. Somehow I'm NOT sitting next to my daughter on our flight!?!? I made sure of this a month ago! Uuuggghhhh!,0
@Delta @DeltaAssist I've contacted you all and have gotten zero assistance for issue. Can I get a number to actually talk to a human?,0
"@VirginAmerica  hi my booking number 25358443 ticket  9847556494902  name shyamala rao i want to cancel my itinerary without fine, how to do",1
TskTsk  ! #socialmedia #fail : @united leaves a dog on the runway; responds to a tweet w/ this...  http://t.co/7BwJzAAvmt #smm #snhusmm,1
yall have Gossip Girls season 6 on international flights? Need to know if I should start it or wait till my 15 hr flight to Dubai @united,1
@AmericanAir WE BLOWING SHIT UP from @theholykuran @cloutgod @nikowavy,1
"So we took off late, which made me miss my original connecting flight but they had it fixed by the time i landed. Good job @AlaskaAir",1
@cla310212 @VirginAmerica First Class is awesome. Never flown @JetBlue,1
Ahh just another frustrating day flying @AmericanAir .  Why do I buy the ticket?  @SouthwestAir why can't they be like u? #luvswa #saynotoaa,0
Tomorrows Rookie post is all about an @Delta flyer doing a switch to @AlaskaAir - is it a good idea or to credit to AS &amp; fly DL? #FACTS,1
@SouthwestAir how can you make people stay in the airport when you couldn't wait 20 minutes for the other plane?? Please help.,0
"I miss Jack. Only, instead of Jack, I miss @VirginAmerica. OK, that's my last ""mad at the airline"" tweet cuz those people are assholes.",0
@SouthwestAir pls get a flight to Chicago midway soon for flight 3796!! Delay of 4 hrs?? Too long Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­,0
@VirginAmerica your planes and service are awesome! I'm impressed - Might be time to switch over..,1
"@DeltaAssist  hmmm I requested for status match 2 weeks ago, but nothing from Delta. A bad start. I should just stay with United.",0
.@BrettYoungMusic @DeltaAssist sad. Airlines used to value customer service. Fly SW or @VirginAmerica is awesome if you have the option Ã°Å¸â€˜Â,1
"Nice interview, @martysg! @JetBlueâ€™s Plan to Repair Its Brand via @WSJ http://t.co/Vv3XJKdfJI http://t.co/dJuV7IXFnw",1
I am no longer a @VirginAmerica virgin. Great flight for my #soulsafari to #palmsprimgs. http://t.co/iN9AqbywvL,0
@VirginAmerica your website sucks donkey dicks. Just thought you should know. All best.,0
_@AshtenGooden: _@MJefflo10: we in the air and I'm still tweeting no wifi __  @SouthwestAir_Alaska this time actually _,1
@DeltaAssist Whats the benefit of skymiles if I can't reserve a seat on flight without having to paying extra?  Cancelling my AmexSkymiles.,0
@AmericanAir - please consider upgrading to system that calls your customers back. 2.5 hours on hold hurts the neck. http://t.co/wEcMxtnarj,0
This morning we learn that our Internet travel agent cancelled our flight reservation. Props to @JetBlue 4 putting it back together. Phew!,1
@AmericanAir REALLY?  #DFWtoPHX CANCELLED? And no way to restore trip? #springbreaklost #DONTFLYAMERICAN ðŸ˜¡,0
"@united hi, i never heard back from your customer service team re: my complaint from two months ago.",0
"Ã¢â‚¬Å“@VirginAmerica: The cabin goin' up on a Tuesday. Well every day, really. http://t.co/xL8ZYAIj19Ã¢â‚¬Â this is a bad tweet",1
"No matter which airport I'm in, the @AlaskaAir salmon reminds me I'm never far from home. #travel #airportfashion http://t.co/yZAJvljW2n",1
@SouthwestAir Spouse managed to escape the fiasco in Jackson MS re: #2141 and get a #USAirways flight back to DC. Bag still lost in transit.,0
"@Delta @DeltaAssist every flight I've been on for the past 3 months have been delayed, almost missing my connection in a 2 hour layover.",0
Interestingly the @JetBlue email about changes is missing the new bag fee and less legroom updates #sosad,0
"@DeltaAssist sitting in back AGAIN. Dmnd &amp; MM means 0. What's 4 brkfst? Peanuts and a side of ""screw you"" for your loyalty.Thanks 4 nothing.",0
"Hey @VirginAmerica, I wish your $22 in-flight @Gogo wifi service wasn't so slow... this is def not a case of ""you get what you pay for.""",0
Just booked another flight on @VirginAmerica. I wish you guys flew everywhere. Sigh.,1
"Hey @united , putting all these new seats in Ur Airbus is like putting new sheets in a motel 6. It still sucks.",0
"@DeltaAssist I've lost my confirmation #, is there a way I can get that easily?",1
@AmericanAir I like American air lines no problems,1
@united late plane in SanFran = missed flight in Denver. What shall be my fate!?#grounded (btw I'm not alone lol) http://t.co/EJopsvaN8p,0
"Of course @united is doing their own wifi. Increases consumer cost, works worse than @gogo #fail -economy plus &amp; mobile app is saving grace",0
@AmericanAir 1-month since AA cancelled a flight and still waiting on refund; 0 response to my email and AA provides no phone # to call,0
@AmericanAir terrible airline. Answer your phone! I am going home for a family emergency http://t.co/IHezCr7rZt,0
@AmericanAir flight 760... wait for us. We just landed in MIA. Please? We are hurrying! #SJUtoMIADelayed,0
"@tifotter @AlaskaAir @DangeRussWilson Its a 900ER so longer ones usually but all over..been to EWR, ZIH, IAH etc...",1
"Hey @AmericanAir, It's too late to be stuck on the taxi at DFW. Last flights already left airport but we're waiting for a gate #45minalready",0
"No wifi, screens, or outlets. Sitting in Economy Minus on an overbooked plane. Must be a @united flight!",0
"@smakofsky @AlaskaAir Too bad! In almost 2015, I think you'd see there's plenty of demand for vegetarian options.",1
"Flight on @United to WY was worst ever. Now, a mechanical delay when they had all night to fix the problem. 45 min connect time in Denver.",0
@AmericanAir what did you chg me for? You cancelled my res and I couldn't get in contact with an agent for 3d WCT8952 http://t.co/TgT4URqQa5,0
Poop. _@stevethebikeguy: @JetBlue announces new bag fees and squeezing out the nice legroom. Well that killed my loyalty._,0
@AmericanAir So so so impressed with the new planes! Makes me wish I had a longer flight :P,1
"Boarding @VirginAmerica is like waiting in line for a hot, inefficient, nightclub. http://t.co/x0hoqenfVc",0
@SouthwestAir extend the travel advisory to tomorrow.  I can still get out today but tomorrow may be an issue.  (DCA),1
.@AlaskaAir got that serious twitter game. Shout out to boarding from the back and emotional damage. And Michael. *air horn*,0
"@AlaskaAir it normal for flight attendants to request to smell passengers' clear liquids? I.e., water?",0
"@donniedixon22 @joethepatriotic @WayneDupreeShow @LADowd @JetBlue New slogan ""smell the difference"".",1
"@united you told a passenger that they would be able to make a connecting flight, despite a 2 hour delay.  Now they are stranded.  #yousuck",0
I miss Maui!!! Thank you @AlaskaAir! #TravelTuesdays keep me in the air. The comp Mai Tai is another good reason #IFlyAlaska Be back Maui.,1
@AmericanAir I am waiting for him to text it to me now.,1
@united fucks up again. Delayed flight. Should have flown with @AlaskaAir,0
"@AmericanAir playing @m83news ""Wait"" on plane. Life is good~",1
@united surprisingly hasn't ruined my trip yet! Hopefully I'm not jinxing myself for the last leg,1
@JetBlue thank you for getting is out of buffalo this am. Southwest cancelled.,1
At least @AmericanAir has nice seats...oh wait...they don't. I miss you @VirginAmerica #shouldhaveflownvirgin,0
@DEVrockstarr @AmericanAir @WWEAJLee broke? lmao alright.,0
"I was going to miss my connecting flight home tonight but Mary @SouthwestAir saved the day &amp; switched me to an earlier, nonstop flight! Ã°Å¸â„¢Å’Ã°Å¸ÂÂ»Ã°Å¸â€¡ÂºÃ°Å¸â€¡Â¸",1
"Wait a second, @united will kick off a pregnant mother with a kid, who's just being a kid, but they let the 9/11 terrorists stay on?",1
@QuranWeekly @united  Too many bigots in America.  I was raised in Idaho. Worse than Alabama.,1
@SouthwestAir Inflight wifi is so slow that I can even watch the Man U vs Man City game,0
@DeltaAssist @Delta Are any other flights departing Atlanta arriving at Little Rock today?  You cancelled my flight,0
@DeltaAssist I do not seem to be able to log into http://t.co/Ct994Tpg6v to book a flight with my Skymiles number. Is that not working?,0
"Why flying stinks, and youÃ¢â‚¬â„¢re still paying more | http://t.co/sY3XLw2mTd @AmericanAir @united  http://t.co/q6mLZ3UIFp",1
Kids have no idea we are heading to WDW tue for an extended vacation. Can't wait to see their face boarding @JetBlue #AKV #DisneySide,0
@JetBlue ahhh my beautiful island how i miss it so much.,1
@Brooklyn_Chase @SouthwestAir agreed. Terrible airport,1
@Cubegirl97 @HBomb94 @AmericanAir poor h,1
@AaronCarpenter @united then why does everyone ride it if they hate it so much,0
@united will my flight 1028 to Dca leave on time? #weatheroverchicago #inboundplane,1
Thousands of flights cancelled as storm descends on the East | http://t.co/pOMxwG4qJf @united @JetBlue,1
@billy935176 @AmericanAir holy shit,0
@SouthwestAir -Thanks 4 response. U need 2 make it clear U cannot get on the Internet. I wanted 2 do research 4 an article -not watch bad TV,1
"@zemskysobor @JetBlue ""Oh wait, not _you_.""",1
@JetBlue is flight 821 from Boston ever going to take off? my dad was stuck on a plane last night for 2hrs taxiing only to go back to gate,0
Am i the only who thinks @AmericanAir sucks balls big time.  Always delayed at DFW! ALWAYS...i hate traveling...,0
.@united the plane is delayed because the crew is still at the hotel? Seriously? How is that allowed to happen?,0
@DeltaAssist missed connect by 15. 100 miles from from destination. Any way I can get a rental car instead of this flight for tom pm?,1
Can't wait to fly on the 777-300ER @AmericanAir yeah!!! I'm DMing you now,1
"Traveling home on @united 100% better than our travel to Texas on @AmericanAir Will never travel American again, rude and horrible service!",1
@AlaskaAir thanks Jake! You guys are the best! @FlyFrontier thanks for ruining our honeymoon.,1
Very disappointed in @AmericanAir Rome experience. Paid WAY too much for Business Class to sit on 2 hot buses. Such bad experience! #getgate,0
@JLJeffLewis @AmericanAir @USAirways @Jennipulos oh Jenni please don't cry! You know it's bad if Jeff is the one comforting u!,1
Really @DeltaAssist - a two hour wait time on the phone this morning? Two Hours!!!,0
@JensenAckles @AlaskaAir @jarpad this is tacky as hell.,1
@AlaskaAir @jarpad Not gonna lie this is kinda funny,1
@JetBlue how come I never seem to be on flights with fly-fi #firstworldproblems,1
Wicked props to @AlaskaAir for putting #tofu on a salad! Great change and loved it! #iFlyAlaska #food #yum,1
HEY @United- MOST PPL LIKE PETS MORE THAN PPL! #FAIL  Passengers complain after dog left on rainy tarmac @NYPost   http://t.co/xipqIhasat,0
Delayed in Aruba today Feb 15 due to Flight 722 cancellation .. Looking for help re: Hotel Expenses.  @DeltaAssist,0
"@JetBlue what happened? Worst customer experience I've had in a while. Don't expect you to be Virgin, but wow. Make an effort!",0
"Ha ha @united complains of ""foreign"" Govt. patronage for better run international airlines and look at this! Shame! https://t.co/FK4xbpIiq6",1
I have never felt so comfortable and so close to the stars. Heavy emphasis on the comfortable! Thank you @JetBlue,1
Can't remember the last time I flew @SouthwestAir outta @flyLAXairport without a delay. Held up every. Single. Time. ðŸ˜©,1
@AlaskaAir it would be awesome if your app printed itinerary changes when there is a mechanical... Going to miss my flight today!,0
"@poppaboo yes @AlaskaAir is amazing, very sad they'll be gone in a few years. Delta and southwest are good as well",1
#ForgettingFebrurary &amp; going to FL for only $100. Can't wait to see my niece's smiling face! @JetBlue pts ðŸ‘! http://t.co/gMU7N8i9fO,1
"2 planes, 2 mechanical problems. @AmericanAir. Iâ€™m worried to fly with you now #delays",0
One thing I'm really going to miss about leaving Dallas: Having @SouthwestAir in my backyard. They saved the day again for me tonight.,1
"@AmericanAir is the WORST! If they say ""give me a second change"" DON'T ! I regret !!",0
"This is the second time @SouthwestAir has lost my luggage. Think I'll take American next time, and every time. Unbelievable.",0
. @united is delayed... Who would have guessed...........................,0
@DeltaAssist on hold for an hour and a half to add a minor travel companion....,0
@aayoub @Remroum @Delta @DeltaAssist would they have put a #WASP to the back of the plane after being harassed?,0
Thanks @JetBlue for having rude check in staff!!! Thanks @JetBlue for refunding me 163 in credits to an airline I don't want to fly.,0
@JetBlue handling compliments better than the current complaint from trip on May 11th.Hope JetBlue does the right thing by this loyal flier!,1
@united Id say you're the worst airline but being an airline or cable provider is a license to be awful. So I guess you're average.,0
A huge thanks to the @AlaskaAir staff at @flypdx this morning for working some serious rebooking magic. Beat the bad weather.,1
Oops...apparently @southwest is not the legit one. @southwestair is. My bad.,1
"friends, @VirginAmerica has some great deals right now, $100 fare for a roundtrip? heck yes!",1
@united you guys suck I'm flying @JetBlue for now on,0
"@JetBlue My 4.8 hours JetBlue flight turned to a 9 hours flight... And that if they don't change anything. So far, disappointed with service",0
@JetBlue great job delaying my flight an hour and forty six minutes. You guys are the real MVP.,0
"On a half empty flight to JFK via @JetBlue with a plethora of ""premium seats"" available but no upgrades. Bad business or standard protocol?",0
Just booked my children's first flight ever!!  Can't wait to see their faces when they see the @SouthwestAir plane!!,1
Contd: At least @VirginAmerica knows how to treat customers. Shame on you @VirginAtlantic Upper Class wasn't worth it without food!,0
@ScottMonty @AmericanAir @USAirways oh god they have to find a way out for you.interesting how come they never thought this sceneario before,1
@united May not book United again because ur 9/9 flight left early &amp; u gave our 4 First Class seats away. Almost missed a contracted show.,0
@DeltaAssist need to leave Guatemala one day early can't reach you on cell could you call me?,0
@VirginAmerica @JetBlue this is great guys. Friendly competition never hurt anyone!,1
#Panthers Tweets: Last day of our food drive at the @JetBlue Tarmac @FlaPanthers game! Stop by with your cannedÃ¢â‚¬Â¦ http://t.co/BRvW71WwYf,1
@united your services at Newark airport are terrible and im tired of only running into such problems with your airline.,0
Wait... is this how @VirginAmerica sees people that live in #Seattle? Not sure if if this makes me smile or cringe... http://t.co/mNUOOs8Kwc,1
Did you know that @porchdotcom is in the March issue of the @AlaskaAir Horizon edition? Check it out! #iflyalaska http://t.co/G7PYboYamZ,1
HOW @zackmassey. That never happens @SouthwestAir.,1
@Brookie44 @SouthwestAir @doctorvandekamp we can't wait!!,1
@MixedSemaphore @AmericanAir @dfwairport and get people to load bags. Beyond ridiculous tonight. #airportfailure,0
@AmericanAir on June 30th u told me that u had up to 60 days to reply to my concern. Still waiting for a resolution or any type of contact,0
@adamhousley @DeltaAssist please wait the next available agent will be with you shortly. Poetic on groundhog day,0
@Ruppism_ @AmericanAir aww ricky. bad flied experience huh? hope you have a better one in the future.,0
Why can't @united ever be on time. Terrible.,0
@British_Airways  &amp; @AmericanAir YOU SUCK day 13 you still can't work together to get my bag to me! #frustrating #worsecustomerservice,0
"@united my study abroad group's flight has been delayed for five hours, we boarded, and now we're being forced to exit to our gate again w/o",0
if i know 75% of @VirginAmerica's safety video... is that bad?,1
"@curtbuthman @AmericanAir @MarshaCollier @Box_Pipe Getting bumped, unheld reservation, etc... among the very worst customer service fails",0
Missing my third @United flight today because of delays. Never happens on @SouthwestAir. Beginning to know how @mortreport feels.,0
@united cancelled my mom's flight to Paris. She's waited her entire life for this trip. My heart hurts Ã°Å¸ËœÂ­,0
"It's kinda weird to be at an airport and more outraged at a service provider than at the TSA. Shameful show,  @AmericanAir. Shameful.",0
This plane has new plane smell. @AmericanAir,1
"@JADubin5 welp. I dunno then. Sorry to hear that brother. Hope @united makes it up to you, that's atrocious service.",1
@AmericanAir is terrible. As a former Priority Gold customer I used to love flying your airline. @JetBlue &amp; @VirginAmerica would have never,1
@Delta @DeltaAssist how do I make a formal complaint?,1
"@united I am stuck http://t.co/OhQLOxMuf2, sas on strike, need to get to Copenhagen, any suggestions",1
Alaska Airlines has kicked off one of their planes a cancer patient. I won't be flying Alaska Air anytime soon. @AlaskaAir #alaskaairsucks,0
@AmericanAir cancelled my wife's 1st class flight and making her fly coach because the 1st class ticket on the new flight costs more money.,0
.@CDCgov can I get Ebola from these disgusting @AlaskaAir seat cushions?,0
@VirginAmerica I regret not spending a little extra to fly with you to Seattle. We missed our flight because @AlaskaAir had no ticket agent.,0
The Ultimate Guide to Florida in @TravlandLeisure Dec. issue. A myriad of nonstop options @AllegiantTravel @FlyFrontier @Delta @AmericanAir,1
"@JetBlue are you sure you like being associated with @SilverAirways ? They are horrible in ft. Lauderdale right now, Terrible communication.",1
"@JetBlue Are other people having problems checking in &amp; getting their boarding passes on the app? I've been trying all day, but not working",0
@united is it possible to contact baggage office in CHS directly? Four calls to call center have made matters worse.,1
@JackDail @DeltaAssist I WANNA BE YOUR FUCKING CINNAMON APPLE,1
@DeltaAssist I was cutting it close to DL4691 after TSA delay but arrived 11 mins pre departure; GA had already closed doors &amp; left. :( :(,0
This is the statement @united has released regarding yesterday's disgusting incident on their flight. http://t.co/FCe1VztmQk,1
@AmericanAir What is the process to file a formal complaint?,0
"Sitting in SFO awaiting the purple embrace of @VirginAmerica ultra cool cabin. My favorite airline,  sorry it's a short flight. Ã¢Å“Ë†",1
About to take off to Vegas for the @RunRocknRoll #StripatNight and I forgot my @SouthwestAir drink coupons #fail,1
@AmericanAir Been on Hold with USAir for 2 hours. 1 or 2 flights were cxld. I need to cxl my entire return trip for a refund.,0
Nooo! RT @vicmaranto: Epic fail @SouthwestAir  $100 to get on stand-by when there is room on an earlier flight. I'm a A-list Customer too!,1
@DeltaAssist about to miss my flight what should I do. Can you book me on a  later one today? http://t.co/URHO2diT70,1
#UCCan benefit plans members: give us your email &amp; never miss updates on pay/pension/benefits! MinistryandEmployment@united-church.ca,1
Note to self: no longer fly @AmericanAir regional jets.,0
@JazzShaw @DeltaAssist here's a bag of peanuts while you wait,1
@AmericanAir i fly out of Dallas every week. About once a year I give you another try. Same results still waiting for bags 45 min later.,0
@USAirways @AmericanAir your only solution is the 800# I complained about? I've been a loyal customer for 22 yrs; may need switch to @Delta,0
Hey @united get better hold music I'm not digging 20 minute of this slow jazz stuff,0
Guys @VirginAmerica switched the almonds to roasted chickpeas in their snack boxes and I still don't know what to think about it.,1
@united way to go this morning with your flight #1219 from Austin to Denver. Coming back from xmas vacay sucks but this is nuts!,0
@sorryimalex @AmericanAir follow me while you wait ily,1
@AlaskaAir Great early flight up to Seattle today!  I hope that Korean Air is equally on...with a much longer leg than from SJC....,1
"This. RT @rbuike: You could have not screwed over my friend @runnrgrl RT @AmericanAir: @rbuike Oh no, Rodney. How can we help you?",0
@Heather_Poole @hharteveldt @SouthwestAir They will never be Braniff. They need to stop trying.,1
@SouthwestAir Do you guys not fly from Birmingham to Richmond? Your site say no flights scheduled on X date.,1
@JetBlue thanks. Is 834 likely to be cancelled tonight ?,1
"@SouthwestAir i need ur help! yesterday there was a deal for$73. had to wait for my check&amp; missed, now there to much to afford :( #3tickets",1
@AirlineFlyer @AmericanAir QQ HP and AA.  Sadly never had a chance to fly PS or OC when they ruled the west coast.,1
@alltheweigh @JetBlue Wow! That's really sad! They were my favorite airline for cross country travel.,0
@AmericanAir you putting me in troubles with flight AA215 delay from March 01 at 7:45PM to March 02 at 10:30AM.,0
"hi @AlaskaAir, i'm flying AA from SEA to MIA tonight bcuz u don't have overnight flights into FLL anymore....i miss u tho â¤",1
@united I have been on hold for 53 minutes. Why do you treat your customers this way?,0
About to leave on my 2nd flight on @AmericanAir #787 N800AN. Just as much excitement as inaugural #AADreamliner http://t.co/iwUn9E7NDO,1
"@RaidersBeat @SouthwestAir I must say, the man has no shortage of bad style",1
@brianfadem @united The best summertime soap opera is back on the air! I've missed this.,1
The @SouthwestAir employees outside my plane are playing basketball and have a chicken and waffles food truck. Life is not bad.,1
".@Delta @JetBlue @VirginAmerica @united would any of you be willing to match my current @AmericanAir status? If so, I'll happily switch.",1
Hey @DeltaAssist any chance you could give my wife a call back? She missed your call back and is on a short break. #CustomerService #dayjob,0
"@united #5582 delayed at ATL gate with no explanation from pilots. Lots of activity in cockpit, scurrying about.",0
Another delayed flight with @united !! This makes 3 in a row! Ridiculous,0
"Landed, sitting on the tarmac for 30min and counting bc @united doesn't have their shit together.",0
@united I'm going to miss my connection by 15 minutes.  Will they hold last flight of the night if they know I am coming?,1
@BIrvin_WVU11 @HuntRicco @united Everything's bad @ O'Hare when weather is bad.,1
A #customerservice issue about @DeltaAssist was shared on @comnio Ã‚Â» http://t.co/cNwnImQHY0 http://t.co/EwlOnZdNO2,0
@united and now you leave my luggage in iha...you really need to think about your custumer service!,0
Got 5 hours &amp; 45 mins to kill? This is a creepy ad for @VirginAmerica Yes it is that long. Pretty brilliant.  http://t.co/d9gOLkC0ZA,1
@AmericanAir y'all need to get your shit together at Dallas. canceling flights &amp; having only ONE person work the desk.,0
@united address to complaint,1
@VirginAmerica Here's hoping my flight doesn't get cancelled.,1
Oh poor @DicDonohue . This guy needs some good Karma her is a HERO!! @JetBlue,1
Flying home .. A little disappointed @VirginAmerica attendant though... I had high expectations.... #notnice,0
@JetBlue really hope tomorrow going back home I won't have issues as #flight461. I wanna believe #jetblue has better customer svc than that,1
Another @AmericanAir flight hopefully no delays and no baggage lost. Fingers crossed,0
@DeltaAssist even though I got the delay notification at 10pm last night?,1
@SouthwestAir any reason for extensive delay for 1568 LGA-MKE?,0
Stuck on tarmac at ORD again due 2 @AmericanAir mismanagement. Can't get to gate to get off plane to make cxn for overseas flt. Another fail,0
"@Delta @DeltaAssist How is it okay that I buy a direct flight, but when YOU cancel, I'm rebooked on a 2 stop itinerary?  @JetBlue got my biz",0
@SouthwestAir really?? How are yall going to cancel a flight today?!,1
How did I miss that @VirginAmerica was going public.,1
@JetBlue thanks for a wonderful vacation! Sad it is coming to an end but happy to be flying with JetBlue!!,1
Sigh  @AlaskaAir one day...,1
@JetBlue #TrickorTweet smell my feet give me something good to eat.. what is it!,1
Hey @lastchancefancy &amp; @united we didn't spend any time on the Tarmac with @SouthwestAir #justsayin,1
"No matter how early you are flying, if it's @united there will always be a delay #fail UA4700",0
Poor on @united not to honour tickets purchased during yest's glitch. It's not the customer's fault. @thepointsguy #unitedmusthonortickets,0
@chrisdelia @united worst insult to cats ever.  They terrible animals but still.,1
"@KTrevor @JetBlue Delays suck - fortunately, the party isn't stopping anytime soon! Safe travels and see ya soon!",0
@AlaskaAir thank u for going out of ur way to help us make our @airfrance  flight when weather delays made us late!!! #whyiflyalaska,1
Disappointed with southwest's apathy of stranding passengers for 4 days in an airport @SouthwestAir,0
so much trouble flying with @AmericanAir the past few days. And poor customer service. No resolution to issues. Very disappointed!,0
â€œ@3GPCurtisMktMan: @SouthwestAir @LumiaUS my fitbit is gone I just hit 250 miles. Sad night tonight!!â€oh no! My clip on one fell off at CESðŸ˜­,1
"@AmericanAir is the worst airline I've ever dealt with. Your employees are the rudest, you are unhelpful and its going to take me almost",0
"Ha. Just when I have up on my thrice delayed @AmericanAir flt 1271 &amp; pulled out my laptop to work, plane shows up. ðŸ˜® âœˆï¸",1
